# ID,farmer_ID,land_use,yield
29043,371,1,10
29044,84,1,10
29045,653,1,10
29046,487,1,10
29047,487,1,10
29048,374,1,10
29049,371,1,10
29050,84,1,10
29051,487,1,10
29052,622,1,10
29053,876,1,10
29054,247,1,10
29055,653,1,10
29056,636,1,10
29057,869,1,10
29058,371,1,10
29059,636,1,10
29060,84,1,10
29061,755,1,10
29062,336,1,10
29063,283,1,10
29064,743,1,10
29065,84,1,10
29066,653,1,10
29067,487,1,10
29068,374,1,10
29069,876,1,10
29070,336,1,10
29071,283,1,10
29072,283,1,10
29073,259,1,10
29074,374,1,10
29075,336,1,10
29076,259,1,10
29077,636,1,10
29078,636,1,10
29079,74,1,10
29080,653,1,10
29081,374,1,10
29082,374,1,10
29083,247,1,10
29084,283,1,10
29085,636,1,10
29086,743,1,10
29087,869,1,10
29088,876,1,10
29089,622,1,10
29090,247,1,10
29091,247,1,10
29092,283,1,10
29093,374,1,10
29094,374,1,10
29095,636,1,10
29096,403,1,10
29097,636,1,10
29098,374,1,10
29099,259,1,10
29100,653,1,10
29101,374,1,10
29102,876,1,10
29103,336,1,10
29104,283,1,10
29105,259,1,10
29106,869,1,10
29107,653,1,10
29108,755,1,10
29109,374,1,10
29110,247,1,10
29111,247,1,10
29112,283,1,10
29113,636,1,10
29114,636,1,10
29115,636,1,10
29116,74,1,10
29117,869,1,10
29118,487,1,10
29119,755,1,10
29120,374,1,10
29121,371,1,10
29122,371,1,10
29123,283,1,10
29124,259,1,10
29125,616,1,10
29126,653,1,10
29127,622,1,10
29128,259,1,10
29129,636,1,10
29130,636,1,10
29131,653,1,10
29132,403,1,10
29133,247,1,10
29134,247,1,10
29135,259,1,10
29136,636,1,10
29137,653,1,10
29138,374,1,10
29139,84,1,10
29140,616,1,10
29141,374,1,10
29142,743,1,10
29143,755,1,10
29144,636,1,10
29145,371,1,10
29146,622,1,10
29147,876,1,10
29148,869,1,10
29149,876,1,10
29150,259,1,10
29151,636,1,10
29152,374,1,10
29153,876,1,10
29154,247,1,10
29155,247,1,10
29156,636,1,10
29157,636,1,10
29158,616,1,10
29159,247,1,10
29160,616,1,10
29161,247,1,10
29162,259,1,10
29163,636,1,10
29164,403,1,10
29165,636,1,10
29166,636,1,10
29167,247,1,10
29168,247,1,10
29169,371,1,10
29170,259,1,10
29171,743,1,10
29172,259,1,10
29173,259,1,10
29174,636,1,10
29175,743,1,10
29176,84,1,10
29177,876,1,10
29178,371,1,10
29179,755,1,10
29180,374,1,10
29181,374,1,10
29182,636,1,10
29183,616,1,10
29184,371,1,10
29185,259,1,10
29186,653,1,10
29187,247,1,10
29188,755,1,10
29189,374,1,10
29190,876,1,10
29191,371,1,10
29192,259,1,10
29193,487,1,10
29194,636,1,10
29195,743,1,10
29196,653,1,10
29197,374,1,10
29198,374,1,10
29199,371,1,10
29200,130,1,10
29201,653,1,10
29202,653,1,10
29203,374,1,10
29204,247,1,10
29205,247,1,10
29206,247,1,10
29207,371,1,10
29208,371,1,10
29209,636,1,10
29210,869,1,10
29211,653,1,10
29212,371,1,10
29213,636,1,10
29214,653,1,10
29215,374,1,10
29216,374,1,10
29217,247,1,10
29218,653,1,10
29219,259,1,10
29220,869,1,10
29221,259,1,10
29222,130,1,10
29223,743,1,10
29224,616,1,10
29225,247,1,10
29226,259,1,10
29227,869,1,10
29228,247,1,10
29229,655,1,10
29230,636,1,10
29231,487,1,10
29232,653,1,10
29233,374,1,10
29234,247,1,10
29235,247,1,10
29236,371,1,10
29237,869,1,10
29238,876,1,10
29239,371,1,10
29240,259,1,10
29241,259,1,10
29242,869,1,10
29243,247,1,10
29244,130,1,10
29245,615,1,10
29246,374,1,10
29247,876,1,10
29248,615,1,10
29249,247,1,10
29250,130,1,10
29251,636,1,10
29252,876,1,10
29253,371,1,10
29254,636,1,10
29255,371,1,10
29256,869,1,10
29257,653,1,10
29258,653,1,10
29259,374,1,10
29260,371,1,10
29261,259,1,10
29262,336,1,10
29263,259,1,10
29264,374,1,10
29265,259,1,10
29266,616,1,10
29267,616,1,10
29268,374,1,10
29269,655,1,10
29270,371,1,10
29271,374,1,10
29272,247,1,10
29273,247,1,10
29274,247,1,10
29275,259,1,10
29276,919,1,10
29277,616,1,10
29278,616,1,10
29279,374,1,10
29280,247,1,10
29281,259,1,10
29282,616,1,10
29283,616,1,10
29284,374,1,10
29285,371,1,10
29286,615,1,10
29287,374,1,10
29288,247,1,10
29289,371,1,10
29290,259,1,10
29291,374,1,10
29292,371,1,10
29293,616,1,10
29294,653,1,10
29295,374,1,10
29296,247,1,10
29297,876,1,10
29298,636,1,10
29299,653,1,10
29300,374,1,10
29301,655,1,10
29302,615,1,10
29303,653,1,10
29304,653,1,10
29305,374,1,10
29306,374,1,10
29307,655,1,10
29308,615,1,10
29309,636,1,10
29310,869,1,10
29311,655,1,10
29312,615,1,10
29313,374,1,10
29314,615,1,10
29315,869,1,10
29316,259,1,10
29317,259,1,10
29318,616,1,10
29319,636,1,10
29320,616,1,10
29321,653,1,10
29322,616,1,10
29323,653,1,10
29324,653,1,10
29325,259,1,10
29326,876,1,10
29327,653,1,10
29328,876,1,10
29329,615,1,10
29330,869,1,10
29331,259,1,10
29332,130,1,10
29333,371,1,10
29334,371,1,10
29335,371,1,10
29336,374,1,10
29337,374,1,10
29338,247,1,10
29339,371,1,10
29340,615,1,10
29341,615,1,10
29342,615,1,10
29343,616,1,10
29344,130,1,10
29345,616,1,10
29346,869,1,10
29347,374,1,10
29348,374,1,10
29349,374,1,10
29350,259,1,10
29351,615,1,10
29352,130,1,10
29353,615,1,10
29354,616,1,10
29355,653,1,10
29356,653,1,10
29357,371,1,10
29358,616,1,10
29359,653,1,10
29360,259,1,10
29361,130,1,10
29362,454,1,10
29363,653,1,10
29364,653,1,10
29365,259,1,10
29366,616,1,10
29367,247,1,10
29368,655,1,10
29369,259,1,10
29370,454,1,10
29371,653,1,10
29372,371,1,10
29373,130,1,10
29374,130,1,10
29375,653,1,10
29376,374,1,10
29377,374,1,10
29378,655,1,10
29379,259,1,10
29380,615,1,10
29381,653,1,10
29382,374,1,10
29383,374,1,10
29384,655,1,10
29385,655,1,10
29386,371,1,10
29387,259,1,10
29388,67,1,10
29389,655,1,10
29390,259,1,10
29391,653,1,10
29392,653,1,10
29393,259,1,10
29394,259,1,10
29395,259,1,10
29396,869,1,10
29397,869,1,10
29398,653,1,10
29399,823,1,10
29400,259,1,10
29401,130,1,10
29402,616,1,10
29403,374,1,10
29404,653,1,10
29405,259,1,10
29406,259,1,10
29407,130,1,10
29408,869,1,10
29409,655,1,10
29410,374,1,10
29411,454,1,10
29412,616,1,10
29413,919,1,10
29414,655,1,10
29415,869,1,10
29416,259,1,10
29417,130,1,10
29418,615,1,10
29419,371,1,10
29420,259,1,10
29421,454,1,10
29422,396,1,10
29423,259,1,10
29424,259,1,10
29425,616,1,10
29426,67,1,10
29427,371,1,10
29428,259,1,10
29429,615,1,10
29430,374,1,10
29431,259,1,10
29432,823,1,10
29433,259,1,10
29434,259,1,10
29435,130,1,10
29436,615,1,10
29437,615,1,10
29438,616,1,10
29439,653,1,10
29440,374,1,10
29441,259,1,10
29442,259,1,10
29443,259,1,10
29444,616,1,10
29445,653,1,10
29446,653,1,10
29447,67,1,10
29448,616,1,10
29449,616,1,10
29450,616,1,10
29451,374,1,10
29452,371,1,10
29453,259,1,10
29454,615,1,10
29455,374,1,10
29456,655,1,10
29457,371,1,10
29458,130,1,10
29459,616,1,10
29460,616,1,10
29461,374,1,10
29462,259,1,10
29463,616,1,10
29464,655,1,10
29465,259,1,10
29466,616,1,10
29467,454,1,10
29468,67,1,10
29469,371,1,10
29470,259,1,10
29471,615,1,10
29472,454,1,10
29473,653,1,10
29474,615,1,10
29475,67,1,10
29476,247,1,10
29477,616,1,10
29478,653,1,10
29479,615,1,10
29480,653,1,10
29481,653,1,10
29482,67,1,10
29483,655,1,10
29484,615,1,10
29485,823,1,10
29486,655,1,10
29487,67,1,10
29488,374,1,10
29489,615,1,10
29490,67,1,10
29491,655,1,10
29492,616,1,10
29493,259,1,10
29494,259,1,10
29495,259,1,10
29496,615,1,10
29497,616,1,10
29498,67,1,10
29499,396,1,10
29500,259,1,10
29501,653,1,10
29502,371,1,10
29503,259,1,10
29504,653,1,10
29505,67,1,10
29506,67,1,10
29507,67,1,10
29508,67,1,10
29509,259,1,10
29510,259,1,10
29511,869,1,10
29512,371,1,10
29513,615,1,10
29514,653,1,10
29515,653,1,10
29516,67,1,10
29517,371,1,10
29518,616,1,10
29519,615,1,10
29520,615,1,10
29521,616,1,10
29522,655,1,10
29523,259,1,10
29524,616,1,10
29525,616,1,10
29526,653,1,10
29527,67,1,10
29528,655,1,10
29529,371,1,10
29530,259,1,10
29531,615,1,10
29532,67,1,10
29533,374,1,10
29534,67,1,10
29535,371,1,10
29536,615,1,10
29537,615,1,10
29538,616,1,10
29539,653,1,10
29540,374,1,10
29541,616,1,10
29542,67,1,10
29543,67,1,10
29544,371,1,10
29545,259,1,10
29546,655,1,10
29547,655,1,10
29548,616,1,10
29549,653,1,10
29550,396,1,10
29551,371,1,10
29552,655,1,10
29553,130,1,10
29554,615,1,10
29555,616,1,10
29556,67,1,10
29557,259,1,10
29558,615,1,10
29559,653,1,10
29560,655,1,10
29561,615,1,10
29562,259,1,10
29563,130,1,10
29564,67,1,10
29565,655,1,10
29566,259,1,10
29567,294,1,10
29568,259,1,10
29569,294,1,10
29570,653,1,10
29571,67,1,10
29572,655,1,10
29573,259,1,10
29574,616,1,10
29575,616,1,10
29576,67,1,10
29577,655,1,10
29578,655,1,10
29579,615,1,10
29580,615,1,10
29581,655,1,10
29582,371,1,10
29583,259,1,10
29584,62,1,10
29585,616,1,10
29586,371,1,10
29587,371,1,10
29588,615,1,10
29589,294,1,10
29590,616,1,10
29591,653,1,10
29592,67,1,10
29593,371,1,10
29594,615,1,10
29595,869,1,10
29596,67,1,10
29597,655,1,10
29598,259,1,10
29599,615,1,10
29600,67,1,10
29601,655,1,10
29602,655,1,10
29603,259,1,10
29604,616,1,10
29605,616,1,10
29606,616,1,10
29607,67,1,10
29608,259,1,10
29609,616,1,10
29610,964,1,10
29611,294,1,10
29612,653,1,10
29613,371,1,10
29614,371,1,10
29615,371,1,10
29616,294,1,10
29617,653,1,10
29618,653,1,10
29619,615,1,10
29620,616,1,10
29621,616,1,10
29622,259,1,10
29623,259,1,10
29624,616,1,10
29625,616,1,10
29626,67,1,10
29627,816,1,10
29628,616,1,10
29629,67,1,10
29630,371,1,10
29631,259,1,10
29632,259,1,10
29633,62,1,10
29634,67,1,10
29635,371,1,10
29636,615,1,10
29637,616,1,10
29638,67,1,10
29639,67,1,10
29640,259,1,10
29641,653,1,10
29642,67,1,10
29643,259,1,10
29644,294,1,10
29645,653,1,10
29646,653,1,10
29647,371,1,10
29648,615,1,10
29649,294,1,10
29650,67,1,10
29651,259,1,10
29652,294,1,10
29653,67,1,10
29654,655,1,10
29655,655,1,10
29656,259,1,10
29657,62,1,10
29658,67,1,10
29659,259,1,10
29660,615,1,10
29661,294,1,10
29662,964,1,10
29663,655,1,10
29664,259,1,10
29665,615,1,10
29666,964,1,10
29667,62,1,10
29668,615,1,10
29669,615,1,10
29670,67,1,10
29671,655,1,10
29672,294,1,10
29673,964,1,10
29674,371,1,10
29675,615,1,10
29676,616,1,10
29677,294,1,10
29678,165,1,10
29679,62,1,10
29680,259,1,10
29681,165,1,10
29682,371,1,10
29683,615,1,10
29684,964,1,10
29685,67,1,10
29686,67,1,10
29687,371,1,10
29688,371,1,10
29689,294,1,10
29690,67,1,10
29691,816,1,10
29692,615,1,10
29693,67,1,10
29694,371,1,10
29695,67,1,10
29696,67,1,10
29697,371,1,10
29698,615,1,10
29699,294,1,10
29700,259,1,10
29701,294,1,10
29702,294,1,10
29703,67,1,10
29704,655,1,10
29705,62,1,10
29706,371,1,10
29707,62,1,10
29708,62,1,10
29709,615,1,10
29710,615,1,10
29711,294,1,10
29712,67,1,10
29713,259,1,10
29714,816,1,10
29715,615,1,10
29716,655,1,10
29717,62,1,10
29718,615,1,10
29719,655,1,10
29720,615,1,10
29721,165,1,10
29722,964,1,10
29723,259,1,10
29724,615,1,10
29725,294,1,10
29726,655,1,10
29727,655,1,10
29728,294,1,10
29729,653,1,10
29730,259,1,10
29731,294,1,10
29732,67,1,10
29733,655,1,10
29734,259,1,10
29735,963,1,10
29736,615,1,10
29737,259,1,10
29738,294,1,10
29739,294,1,10
29740,67,1,10
29741,615,1,10
29742,294,1,10
29743,294,1,10
29744,294,1,10
29745,67,1,10
29746,259,1,10
29747,62,1,10
29748,616,1,10
29749,165,1,10
29750,396,1,10
29751,371,1,10
29752,62,1,10
29753,67,1,10
29754,67,1,10
29755,165,1,10
29756,615,1,10
29757,294,1,10
29758,653,1,10
29759,655,1,10
29760,62,1,10
29761,655,1,10
29762,62,1,10
29763,615,1,10
29764,294,1,10
29765,165,1,10
29766,371,1,10
29767,62,1,10
29768,67,1,10
29769,655,1,10
29770,67,1,10
29771,655,1,10
29772,62,1,10
29773,615,1,10
29774,294,1,10
29775,615,1,10
29776,615,1,10
29777,294,1,10
29778,655,1,10
29779,62,1,10
29780,294,1,10
29781,294,1,10
29782,67,1,10
29783,655,1,10
29784,615,1,10
29785,294,1,10
29786,655,1,10
29787,62,1,10
29788,615,1,10
29789,294,1,10
29790,62,1,10
29791,294,1,10
29792,165,1,10
29793,67,1,10
29794,655,1,10
29795,259,1,10
29796,62,1,10
29797,615,1,10
29798,198,1,10
29799,294,1,10
29800,62,1,10
29801,615,1,10
29802,67,1,10
29803,67,1,10
29804,615,1,10
29805,294,1,10
29806,78,1,10
29807,259,1,10
29808,165,1,10
29809,67,1,10
29810,294,1,10
29811,294,1,10
29812,67,1,10
29813,294,1,10
29814,294,1,10
29815,67,1,10
29816,294,1,10
29817,78,1,10
29818,62,1,10
29819,615,1,10
29820,67,1,10
29821,655,1,10
29822,294,1,10
29823,67,1,10
29824,655,1,10
29825,259,1,10
29826,294,1,10
29827,655,1,10
29828,615,1,10
29829,294,1,10
29830,67,1,10
29831,67,1,10
29832,67,1,10
29833,67,1,10
29834,655,1,10
29835,198,1,10
29836,294,1,10
29837,294,1,10
29838,643,1,10
29839,62,1,10
29840,78,1,10
29841,78,1,10
29842,198,1,10
29843,294,1,10
29844,67,1,10
29845,67,1,10
29846,655,1,10
29847,67,1,10
29848,62,1,10
29849,615,1,10
29850,294,1,10
29851,294,1,10
29852,655,1,10
29853,615,1,10
29854,396,1,10
29855,62,1,10
29856,62,1,10
29857,62,1,10
29858,198,1,10
29859,67,1,10
29860,655,1,10
29861,620,1,10
29862,655,1,10
29863,655,1,10
29864,615,1,10
29865,165,1,10
29866,67,1,10
29867,294,1,10
29868,67,1,10
29869,655,1,10
29870,655,1,10
29871,62,1,10
29872,62,1,10
29873,165,1,10
29874,655,1,10
29875,655,1,10
29876,62,1,10
29877,198,1,10
29878,78,1,10
29879,67,1,10
29880,78,1,10
29881,655,1,10
29882,615,1,10
29883,294,1,10
29884,655,1,10
29885,259,1,10
29886,198,1,10
29887,655,1,10
29888,655,1,10
29889,198,1,10
29890,655,1,10
29891,655,1,10
29892,615,1,10
29893,198,1,10
29894,198,1,10
29895,294,1,10
29896,294,1,10
29897,165,1,10
29898,67,1,10
29899,198,1,10
29900,294,1,10
29901,294,1,10
29902,396,1,10
29903,655,1,10
29904,198,1,10
29905,615,1,10
29906,294,1,10
29907,165,1,10
29908,259,1,10
29909,62,1,10
29910,615,1,10
29911,655,1,10
29912,62,1,10
29913,165,1,10
29914,620,1,10
29915,294,1,10
29916,620,1,10
29917,620,1,10
29918,67,1,10
29919,62,1,10
29920,294,1,10
29921,62,1,10
29922,615,1,10
29923,655,1,10
29924,615,1,10
29925,294,1,10
29926,165,1,10
29927,655,1,10
29928,62,1,10
29929,198,1,10
29930,294,1,10
29931,62,1,10
29932,62,1,10
29933,294,1,10
29934,165,1,10
29935,294,1,10
29936,294,1,10
29937,62,1,10
29938,615,1,10
29939,294,1,10
29940,652,1,10
29941,62,1,10
29942,615,1,10
29943,615,1,10
29944,294,1,10
29945,294,1,10
29946,67,1,10
29947,67,1,10
29948,655,1,10
29949,259,1,10
29950,67,1,10
29951,62,1,10
29952,294,1,10
29953,67,1,10
29954,294,1,10
29955,294,1,10
29956,67,1,10
29957,620,1,10
29958,62,1,10
29959,198,1,10
29960,294,1,10
29961,652,1,10
29962,615,1,10
29963,294,1,10
29964,78,1,10
29965,294,1,10
29966,294,1,10
29967,62,1,10
29968,165,1,10
29969,259,1,10
29970,62,1,10
29971,198,1,10
29972,615,1,10
29973,655,1,10
29974,655,1,10
29975,62,1,10
29976,198,1,10
29977,294,1,10
29978,62,1,10
29979,294,1,10
29980,655,1,10
29981,62,1,10
29982,67,1,10
29983,62,1,10
29984,294,1,10
29985,294,1,10
29986,294,1,10
29987,67,1,10
29988,198,1,10
29989,62,1,10
29990,615,1,10
29991,294,1,10
29992,655,1,10
29993,62,1,10
29994,615,1,10
29995,652,1,10
29996,652,1,10
29997,294,1,10
29998,62,1,10
29999,198,1,10
30000,615,1,10
30001,867,1,10
30002,62,1,10
30003,652,1,10
30004,62,1,10
30005,62,1,10
30006,62,1,10
30007,294,1,10
30008,294,1,10
30009,198,1,10
30010,294,1,10
30011,294,1,10
30012,652,1,10
30013,62,1,10
30014,652,1,10
30015,615,1,10
30016,615,1,10
30017,655,1,10
30018,652,1,10
30019,62,1,10
30020,615,1,10
30021,294,1,10
30022,652,1,10
30023,830,1,10
30024,294,1,10
30025,655,1,10
30026,652,1,10
30027,198,1,10
30028,615,1,10
30029,615,1,10
30030,615,1,10
30031,67,1,10
30032,652,1,10
30033,615,1,10
30034,294,1,10
30035,78,1,10
30036,967,1,10
30037,67,1,10
30038,655,1,10
30039,615,1,10
30040,615,1,10
30041,78,1,10
30042,78,1,10
30043,294,1,10
30044,294,1,10
30045,615,1,10
30046,652,1,10
30047,62,1,10
30048,830,1,10
30049,198,1,10
30050,655,1,10
30051,62,1,10
30052,62,1,10
30053,615,1,10
30054,78,1,10
30055,655,1,10
30056,198,1,10
30057,652,1,10
30058,62,1,10
30059,615,1,10
30060,198,1,10
30061,294,1,10
30062,294,1,10
30063,78,1,10
30064,655,1,10
30065,615,1,10
30066,294,1,10
30067,132,1,10
30068,615,1,10
30069,615,1,10
30070,620,1,10
30071,198,1,10
30072,62,1,10
30073,830,1,10
30074,78,1,10
30075,620,1,10
30076,652,1,10
30077,198,1,10
30078,615,1,10
30079,615,1,10
30080,294,1,10
30081,620,1,10
30082,652,1,10
30083,198,1,10
30084,620,1,10
30085,198,1,10
30086,615,1,10
30087,867,1,10
30088,867,1,10
30089,652,1,10
30090,62,1,10
30091,294,1,10
30092,62,1,10
30093,62,1,10
30094,62,1,10
30095,615,1,10
30096,78,1,10
30097,652,1,10
30098,615,1,10
30099,867,1,10
30100,620,1,10
30101,652,1,10
30102,830,1,10
30103,198,1,10
30104,294,1,10
30105,132,1,10
30106,967,1,10
30107,620,1,10
30108,62,1,10
30109,62,1,10
30110,132,1,10
30111,830,1,10
30112,294,1,10
30113,615,1,10
30114,294,1,10
30115,78,1,10
30116,652,1,10
30117,62,1,10
30118,830,1,10
30119,615,1,10
30120,294,1,10
30121,830,1,10
30122,198,1,10
30123,294,1,10
30124,62,1,10
30125,294,1,10
30126,294,1,10
30127,78,1,10
30128,620,1,10
30129,615,1,10
30130,78,1,10
30131,62,1,10
30132,830,1,10
30133,294,1,10
30134,294,1,10
30135,830,1,10
30136,198,1,10
30137,867,1,10
30138,620,1,10
30139,209,1,10
30140,62,1,10
30141,132,1,10
30142,620,1,10
30143,294,1,10
30144,78,1,10
30145,652,1,10
30146,652,1,10
30147,198,1,10
30148,198,1,10
30149,294,1,10
30150,78,1,10
30151,652,1,10
30152,615,1,10
30153,294,1,10
30154,620,1,10
30155,652,1,10
30156,830,1,10
30157,294,1,10
30158,294,1,10
30159,294,1,10
30160,867,1,10
30161,294,1,10
30162,132,1,10
30163,132,1,10
30164,620,1,10
30165,830,1,10
30166,294,1,10
30167,132,1,10
30168,78,1,10
30169,615,1,10
30170,132,1,10
30171,652,1,10
30172,198,1,10
30173,652,1,10
30174,198,1,10
30175,652,1,10
30176,54,1,10
30177,198,1,10
30178,615,1,10
30179,652,1,10
30180,967,1,10
30181,331,1,10
30182,294,1,10
30183,132,1,10
30184,620,1,10
30185,652,1,10
30186,294,1,10
30187,294,1,10
30188,331,1,10
30189,830,1,10
30190,615,1,10
30191,54,1,10
30192,132,1,10
30193,620,1,10
30194,652,1,10
30195,78,1,10
30196,294,1,10
30197,132,1,10
30198,620,1,10
30199,652,1,10
30200,54,1,10
30201,132,1,10
30202,331,1,10
30203,198,1,10
30204,78,1,10
30205,652,1,10
30206,652,1,10
30207,54,1,10
30208,294,1,10
30209,78,1,10
30210,331,1,10
30211,294,1,10
30212,78,1,10
30213,78,1,10
30214,620,1,10
30215,830,1,10
30216,830,1,10
30217,620,1,10
30218,652,1,10
30219,198,1,10
30220,27,1,10
30221,132,1,10
30222,830,1,10
30223,294,1,10
30224,132,1,10
30225,620,1,10
30226,830,1,10
30227,198,1,10
30228,54,1,10
30229,294,1,10
30230,132,1,10
30231,620,1,10
30232,331,1,10
30233,132,1,10
30234,132,1,10
30235,620,1,10
30236,652,1,10
30237,209,1,10
30238,331,1,10
30239,132,1,10
30240,620,1,10
30241,652,1,10
30242,78,1,10
30243,620,1,10
30244,652,1,10
30245,652,1,10
30246,331,1,10
30247,78,1,10
30248,652,1,10
30249,830,1,10
30250,331,1,10
30251,294,1,10
30252,78,1,10
30253,331,1,10
30254,132,1,10
30255,78,1,10
30256,652,1,10
30257,830,1,10
30258,27,1,10
30259,652,1,10
30260,54,1,10
30261,867,1,10
30262,294,1,10
30263,830,1,10
30264,54,1,10
30265,652,1,10
30266,652,1,10
30267,867,1,10
30268,331,1,10
30269,615,1,10
30270,54,1,10
30271,294,1,10
30272,652,1,10
30273,615,1,10
30274,132,1,10
30275,78,1,10
30276,78,1,10
30277,209,1,10
30278,54,1,10
30279,294,1,10
30280,132,1,10
30281,78,1,10
30282,652,1,10
30283,209,1,10
30284,867,1,10
30285,867,1,10
30286,652,1,10
30287,54,1,10
30288,54,1,10
30289,294,1,10
30290,132,1,10
30291,652,1,10
30292,830,1,10
30293,54,1,10
30294,867,1,10
30295,132,1,10
30296,652,1,10
30297,867,1,10
30298,294,1,10
30299,132,1,10
30300,620,1,10
30301,652,1,10
30302,652,1,10
30303,132,1,10
30304,620,1,10
30305,54,1,10
30306,294,1,10
30307,620,1,10
30308,331,1,10
30309,867,1,10
30310,54,1,10
30311,867,1,10
30312,652,1,10
30313,331,1,10
30314,615,1,10
30315,620,1,10
30316,54,1,10
30317,867,1,10
30318,867,1,10
30319,132,1,10
30320,620,1,10
30321,652,1,10
30322,132,1,10
30323,78,1,10
30324,652,1,10
30325,331,1,10
30326,78,1,10
30327,132,1,10
30328,78,1,10
30329,331,1,10
30330,652,1,10
30331,652,1,10
30332,867,1,10
30333,652,1,10
30334,830,1,10
30335,27,1,10
30336,652,1,10
30337,867,1,10
30338,652,1,10
30339,54,1,10
30340,132,1,10
30341,652,1,10
30342,830,1,10
30343,54,1,10
30344,411,1,10
30345,652,1,10
30346,294,1,10
30347,27,1,10
30348,132,1,10
30349,830,1,10
30350,54,1,10
30351,78,1,10
30352,652,1,10
30353,830,1,10
30354,54,1,10
30355,78,1,10
30356,652,1,10
30357,652,1,10
30358,294,1,10
30359,132,1,10
30360,331,1,10
30361,294,1,10
30362,294,1,10
30363,78,1,10
30364,652,1,10
30365,830,1,10
30366,54,1,10
30367,54,1,10
30368,294,1,10
30369,294,1,10
30370,132,1,10
30371,652,1,10
30372,830,1,10
30373,331,1,10
30374,54,1,10
30375,294,1,10
30376,132,1,10
30377,132,1,10
30378,78,1,10
30379,331,1,10
30380,294,1,10
30381,331,1,10
30382,132,1,10
30383,132,1,10
30384,620,1,10
30385,620,1,10
30386,132,1,10
30387,652,1,10
30388,331,1,10
30389,294,1,10
30390,132,1,10
30391,78,1,10
30392,620,1,10
30393,652,1,10
30394,867,1,10
30395,652,1,10
30396,54,1,10
30397,294,1,10
30398,132,1,10
30399,620,1,10
30400,652,1,10
30401,830,1,10
30402,331,1,10
30403,652,1,10
30404,54,1,10
30405,54,1,10
30406,132,1,10
30407,132,1,10
30408,652,1,10
30409,830,1,10
30410,331,1,10
30411,331,1,10
30412,294,1,10
30413,27,1,10
30414,132,1,10
30415,652,1,10
30416,209,1,10
30417,331,1,10
30418,54,1,10
30419,54,1,10
30420,331,1,10
30421,294,1,10
30422,132,1,10
30423,331,1,10
30424,54,1,10
30425,294,1,10
30426,294,1,10
30427,830,1,10
30428,294,1,10
30429,132,1,10
30430,652,1,10
30431,830,1,10
30432,652,1,10
30433,652,1,10
30434,331,1,10
30435,331,1,10
30436,132,1,10
30437,830,1,10
30438,652,1,10
30439,830,1,10
30440,830,1,10
30441,867,1,10
30442,620,1,10
30443,132,1,10
30444,54,1,10
30445,830,1,10
30446,830,1,10
30447,294,1,10
30448,620,1,10
30449,652,1,10
30450,331,1,10
30451,54,1,10
30452,294,1,10
30453,132,1,10
30454,830,1,10
30455,294,1,10
30456,132,1,10
30457,294,1,10
30458,652,1,10
30459,830,1,10
30460,867,1,10
30461,54,1,10
30462,132,1,10
30463,620,1,10
30464,830,1,10
30465,331,1,10
30466,294,1,10
30467,132,1,10
30468,830,1,10
30469,331,1,10
30470,331,1,10
30471,132,1,10
30472,652,1,10
30473,652,1,10
30474,830,1,10
30475,331,1,10
30476,132,1,10
30477,830,1,10
30478,294,1,10
30479,620,1,10
30480,830,1,10
30481,54,1,10
30482,867,1,10
30483,652,1,10
30484,132,1,10
30485,54,1,10
30486,463,1,10
30487,767,1,10
30488,652,1,10
30489,331,1,10
30490,54,1,10
30491,132,1,10
30492,620,1,10
30493,331,1,10
30494,411,1,10
30495,652,1,10
30496,132,1,10
30497,132,1,10
30498,767,1,10
30499,54,1,10
30500,54,1,10
30501,294,1,10
30502,652,1,10
30503,54,1,10
30504,362,1,10
30505,652,1,10
30506,411,1,10
30507,652,1,10
30508,830,1,10
30509,54,1,10
30510,132,1,10
30511,132,1,10
30512,652,1,10
30513,830,1,10
30514,294,1,10
30515,463,1,10
30516,331,1,10
30517,54,1,10
30518,132,1,10
30519,528,1,10
30520,652,1,10
30521,652,1,10
30522,767,1,10
30523,867,1,10
30524,132,1,10
30525,652,1,10
30526,54,1,10
30527,652,1,10
30528,331,1,10
30529,132,1,10
30530,132,1,10
30531,411,1,10
30532,830,1,10
30533,767,1,10
30534,132,1,10
30535,132,1,10
30536,132,1,10
30537,620,1,10
30538,767,1,10
30539,132,1,10
30540,411,1,10
30541,331,1,10
30542,528,1,10
30543,652,1,10
30544,331,1,10
30545,331,1,10
30546,132,1,10
30547,411,1,10
30548,331,1,10
30549,331,1,10
30550,54,1,10
30551,698,1,10
30552,132,1,10
30553,132,1,10
30554,331,1,10
30555,463,1,10
30556,132,1,10
30557,54,1,10
30558,50,1,10
30559,411,1,10
30560,331,1,10
30561,698,1,10
30562,620,1,10
30563,652,1,10
30564,331,1,10
30565,331,1,10
30566,54,1,10
30567,698,1,10
30568,331,1,10
30569,528,1,10
30570,362,1,10
30571,331,1,10
30572,54,1,10
30573,528,1,10
30574,331,1,10
30575,331,1,10
30576,54,1,10
30577,132,1,10
30578,652,1,10
30579,54,1,10
30580,132,1,10
30581,244,1,10
30582,463,1,10
30583,54,1,10
30584,331,1,10
30585,331,1,10
30586,463,1,10
30587,331,1,10
30588,463,1,10
30589,132,1,10
30590,132,1,10
30591,331,1,10
30592,362,1,10
30593,830,1,10
30594,830,1,10
30595,830,1,10
