# ID,time_preference,risk_aversion,info_use,benefit,concern,lql,loss_aversion,learning_rate,price_update_rate,flood_risk_updating_risk,community_ID,eco_of_scale_factor,type,sen_commu
659,0.041817363,0.903562825,2,3,2,1,2.746810232,2.13E-06,0.517657312,0.858828656,1,1.117014854,4,0.651388637
660,0.092570079,0.889987847,1,3,2,2,1.869123383,3.44E-06,0.670118115,0.935059058,3,1.026993277,1,0.62259071
661,0.047768526,0.867642952,2,3,3,1,3.295061459,1.42E-05,0.307182749,0.753591375,1,0.955616808,4,0.657174067
662,0.020963477,0.884715363,1,3,3,2,1.611300979,1.42E-05,0.596499092,0.898249546,2,1.176590267,2,0.360131702
663,0.052788308,0.862318562,2,2,3,2,1.803589805,6.33E-06,0.337991356,0.768995678,0,1.031101195,2,0.456512938
664,0.046635232,0.877325651,1,2,2,2,2.752964689,9.85E-06,0.237701903,0.718850951,0,0.91157202,2,0.259176053
665,0.063506844,0.91321028,2,2,3,2,2.42246116,1.61E-05,0.799939434,0.999969717,1,1.183586856,2,0.465472859
666,0.033649445,0.912104016,1,3,2,1,3.308542414,7.90E-06,0.363855452,0.781927726,3,1.142075266,2,0.545912693
667,0.031167336,0.882048709,2,3,3,2,3.142258945,4.77E-05,0.716359009,0.958179504,0,1.061260252,1,0.3812325
668,0.075246511,0.862034238,2,3,3,2,3.145808648,1.38E-05,0.263891409,0.731945705,1,0.837160319,3,0.219776261
669,0.033655495,0.855742889,1,2,2,1,2.407786759,1.47E-05,0.766407207,0.983203603,2,0.902963796,2,0.454265104
670,0.070883281,0.846860189,3,2,3,1,2.524994387,7.41E-06,0.332174166,0.766087083,3,0.805974979,3,0.338899995
671,0.061079631,0.86888275,3,2,3,3,3.207256082,1.74E-05,0.790731306,0.995365653,2,1.131078293,4,0.363869169
672,0.028500364,0.859421591,3,2,3,2,3.052297582,6.56E-06,0.723581828,0.961790914,3,0.981508022,2,0.634073505
673,0.035611254,0.906445254,2,3,3,3,2.285506396,7.90E-06,0.221713922,0.710856961,3,1.247862889,1,0.270398236
674,0.053917922,0.876933873,3,3,3,1,2.186755347,6.51E-06,0.76869226,0.98434613,1,1.062929668,2,0.476752106
675,0.028222966,0.872034762,2,3,3,2,3.461296963,1.64E-05,0.232719929,0.716359964,0,0.909292379,2,0.467476179
676,0.082609819,0.871375682,3,3,3,2,3.255734631,9.65E-06,0.517468924,0.858734462,2,0.815151251,1,0.29043839
677,0.088836203,0.877099182,3,2,2,1,3.432461234,4.62E-06,0.361971043,0.780985522,1,1.098703593,3,0.182054362
678,0.048607789,0.8878906,2,3,2,1,3.353851107,3.83E-06,0.431528372,0.815764186,0,1.12527922,4,0.612540135
679,0.076977266,0.914493212,2,2,3,1,1.648921386,6.97E-06,0.309195067,0.754597533,3,0.85910092,2,0.651571431
680,0.036778815,0.916629146,1,3,2,2,3.49829623,8.47E-06,0.505781631,0.852890816,3,0.828647114,2,0.559192718
681,0.035519919,0.876315165,3,3,3,2,3.298172018,4.02E-06,0.444882488,0.822441244,2,1.199798477,3,0.462838289
682,0.088861867,0.904382056,1,3,3,3,3.293364339,7.67E-06,0.516522683,0.858261342,2,0.988050293,1,0.606833717
683,0.055577219,0.852739571,1,3,2,1,2.95915467,1.63E-05,0.757561589,0.978780794,0,1.21171939,1,0.456395922
684,0.035805906,0.916436983,2,3,2,2,3.362453101,3.19E-06,0.229507901,0.71475395,3,1.127470193,3,0.345940213
685,0.092407981,0.873367077,2,3,3,1,1.521329261,2.82E-05,0.213062654,0.706531327,2,1.201324607,2,0.241983473
686,0.087125378,0.899238217,1,2,3,2,2.049533533,1.86E-05,0.793707075,0.996853537,1,1.063519328,2,0.395668569
687,0.036483036,0.870287474,2,3,2,2,1.858986688,1.21E-05,0.658988172,0.929494086,2,0.771096766,2,0.631223365
688,0.079343364,0.864675524,2,2,3,1,1.668740216,1.90E-05,0.475566035,0.837783017,2,1.173582065,2,0.466614795
689,0.076037118,0.917440674,2,3,3,2,2.044431389,3.83E-06,0.391042328,0.795521164,3,1.193318529,3,0.187397049
690,0.025398843,0.841916756,2,3,3,1,3.270736912,2.01E-05,0.588223071,0.894111536,2,1.004513563,3,0.661896105
691,0.07748985,0.916417034,2,3,3,2,2.634163518,5.07E-06,0.342173951,0.771086976,3,1.214491585,4,0.526362774
692,0.088307907,0.864439244,1,2,3,2,2.238015547,7.47E-06,0.299749246,0.749874623,2,1.131439781,3,0.551648699
693,0.046761267,0.904464504,1,2,3,1,2.462149197,6.71E-06,0.406029914,0.803014957,3,1.244452669,2,0.263538205
694,0.087132332,0.886953037,2,2,2,2,2.345496533,8.95E-06,0.257605695,0.728802848,2,1.086408887,4,0.182826465
695,0.037819889,0.917074927,1,2,2,2,2.881125051,1.07E-05,0.662947148,0.931473574,3,0.929583871,2,0.427556703
696,0.096832064,0.911595473,1,3,3,1,2.262666309,4.10E-06,0.515014984,0.857507492,2,0.963734136,4,0.207714339
697,0.090271293,0.865022669,2,3,3,3,2.433854806,7.09E-06,0.465642127,0.832821063,1,1.204991111,3,0.227450223
698,0.070057276,0.841432503,1,2,3,1,1.952654848,1.31E-05,0.695133143,0.947566571,1,1.235798871,1,0.405729447
699,0.037619805,0.914000218,1,2,2,2,2.570378331,9.62E-06,0.392941442,0.796470721,3,1.158497479,2,0.577805868
700,0.071330218,0.869747462,2,2,3,2,1.715719138,1.16E-05,0.474374069,0.837187035,2,1.178251614,2,0.421596741
701,0.020501177,0.864922826,2,2,2,1,2.969988834,1.26E-05,0.675683246,0.937841623,3,1.232215856,2,0.250677157
702,0.082699544,0.871715369,1,3,3,1,1.617567303,1.31E-05,0.613030321,0.90651516,0,1.080194874,2,0.257073947
703,0.055206985,0.881996818,2,2,3,2,3.458403627,1.15E-05,0.216996433,0.708498217,2,1.049244389,4,0.447528349
704,0.029095307,0.867248994,1,2,2,2,3.353170879,8.06E-06,0.794912771,0.997456385,3,0.757551211,2,0.199849862
705,0.031434732,0.866512694,3,2,3,1,1.663582766,8.51E-06,0.710206845,0.955103422,1,1.090997612,2,0.630536849
706,0.079717774,0.87563137,1,2,2,2,1.631320578,3.96E-05,0.567424178,0.883712089,3,0.943243942,2,0.41623506
707,0.031451527,0.9125787,1,2,3,2,2.349991204,8.90E-06,0.555179006,0.877589503,1,0.802925352,2,0.488281872
708,0.048712311,0.913977389,1,3,3,1,2.294128023,3.51E-06,0.200065548,0.700032774,1,0.840496292,2,0.626621632
709,0.029421534,0.908554889,2,3,3,1,3.188757582,1.92E-05,0.346230161,0.773115081,2,1.07431994,2,0.508599858
710,0.032855069,0.852135507,2,2,2,1,2.95594704,2.38E-05,0.622295681,0.911147841,3,0.821614363,2,0.628212329
711,0.040517567,0.841726505,2,2,3,2,2.483642951,1.55E-05,0.599989655,0.899994828,3,1.233109573,1,0.651240817
712,0.02371512,0.852873396,2,3,3,1,2.974462248,1.07E-05,0.408091728,0.804045864,3,0.841894689,1,0.422142612
713,0.074171243,0.899638249,1,2,2,2,1.504293851,1.08E-05,0.560011425,0.880005713,2,1.028961056,2,0.183898426
714,0.082521439,0.902552946,2,2,2,2,1.971871891,4.63E-06,0.401485176,0.800742588,3,1.019298691,2,0.410988563
715,0.034589176,0.869805738,3,3,3,1,1.771586433,7.21E-06,0.475525043,0.837762522,0,1.065825581,3,0.511717742
716,0.092827432,0.91120838,1,2,3,2,1.639649749,1.19E-05,0.712644395,0.956322197,2,1.239842649,3,0.223091785
717,0.059050321,0.913691117,1,3,3,1,2.344141885,1.75E-05,0.230991926,0.715495963,2,1.028455396,1,0.218324204
718,0.051250031,0.889224792,2,2,2,1,3.362038726,2.59E-06,0.353284919,0.77664246,1,0.777693032,2,0.225686756
719,0.078795601,0.859741366,2,3,3,2,3.119042317,1.54E-05,0.740824202,0.970412101,3,0.818263731,1,0.62169767
720,0.047857058,0.912458096,1,3,2,3,3.238648623,3.95E-06,0.476486992,0.838243496,3,1.007951782,2,0.211856747
721,0.030288816,0.902928392,1,2,3,1,1.78266762,8.22E-06,0.750131682,0.975065841,2,0.81258404,4,0.638443285
722,0.066959034,0.885331194,2,2,3,1,2.984586958,1.60E-05,0.723268772,0.961634386,3,0.990481475,2,0.372539723
723,0.03962113,0.858195183,3,3,3,2,2.184697775,1.02E-05,0.414440441,0.807220221,0,0.89388579,4,0.467449944
724,0.067419782,0.871688883,1,2,3,2,1.672560537,7.56E-06,0.221996967,0.710998483,3,1.008776102,2,0.487273267
725,0.073546543,0.909742192,2,3,3,2,1.523946862,1.04E-05,0.411884602,0.805942301,1,1.042126855,1,0.198326115
726,0.090956066,0.867336829,2,2,3,2,1.70150737,2.65E-06,0.484806443,0.842403222,3,0.77945097,2,0.342213763
727,0.025582629,0.906427355,1,2,3,2,1.505671639,9.36E-06,0.759749679,0.97987484,3,1.014630367,4,0.622835055
728,0.070827382,0.907487349,1,2,2,1,3.421669879,1.29E-05,0.561758989,0.880879495,0,0.832824998,2,0.551767585
729,0.068273091,0.904163647,1,3,2,2,2.396085316,3.65E-06,0.304634616,0.752317308,0,0.764928373,2,0.240750379
730,0.02427825,0.868767759,2,2,3,1,2.633199326,8.27E-06,0.721944922,0.960972461,0,1.232003191,1,0.238576786
731,0.058018531,0.857134342,1,2,3,1,2.009510323,7.00E-06,0.422479584,0.811239792,2,0.807305065,2,0.531164181
732,0.055191125,0.845176309,1,3,3,2,2.235108691,4.98E-06,0.762367462,0.981183731,3,1.140932472,1,0.294536107
733,0.089090297,0.887067246,1,1,3,2,1.863178027,2.25E-05,0.537284465,0.868642232,1,0.797352909,3,0.544079193
734,0.058282283,0.905898354,1,3,3,2,2.57144108,5.77E-06,0.379325798,0.789662899,3,1.063398654,4,0.440684673
735,0.09848956,0.842028143,2,3,2,2,1.618924072,8.03E-06,0.38759621,0.793798105,3,0.803521825,1,0.645801386
736,0.091635616,0.919554213,2,2,2,2,2.429928098,5.87E-06,0.60811458,0.90405729,3,0.822017057,2,0.466377845
737,0.073194275,0.872646651,1,2,3,2,1.662940184,1.29E-05,0.22087874,0.71043937,0,0.762337432,3,0.623161129
738,0.077497655,0.847978831,1,2,2,2,1.961752711,1.93E-05,0.580247469,0.890123735,2,0.920724261,4,0.467815696
739,0.090290728,0.8930278,2,2,2,2,1.698240164,3.18E-06,0.517205789,0.858602895,3,0.953829941,2,0.599499571
740,0.038128693,0.840245972,1,3,2,2,1.761361621,1.26E-05,0.625667968,0.912833984,0,1.15682008,4,0.411658956
741,0.029589977,0.853908111,2,3,3,2,3.08036476,1.54E-05,0.235532904,0.717766452,0,1.228651477,1,0.409073591
742,0.064849742,0.918114964,2,2,2,1,1.565128974,6.54E-06,0.786869263,0.993434631,1,0.819667373,2,0.229333316
743,0.085973251,0.898201863,2,2,3,2,3.006613976,5.00E-06,0.365236919,0.782618459,2,0.940258748,4,0.342514403
744,0.022003784,0.855412521,3,2,3,2,1.649831654,1.35E-05,0.767603071,0.983801536,0,1.053039701,4,0.645285223
745,0.051284467,0.910422405,3,3,3,1,2.921194196,5.34E-06,0.331941384,0.765970692,1,1.000530624,4,0.372626557
746,0.039314202,0.872525044,1,2,1,3,2.82929615,1.16E-05,0.797682313,0.998841157,2,1.239352588,4,0.50216859
747,0.082024254,0.915024348,3,2,3,1,2.109590575,3.04E-06,0.33849838,0.76924919,3,0.770649495,4,0.457675361
748,0.049709943,0.917317603,2,3,2,2,1.931313339,3.55E-06,0.684018041,0.942009021,3,1.08660916,4,0.430868976
749,0.028206511,0.919154862,1,2,3,1,3.481699562,6.52E-06,0.636278227,0.918139114,1,1.124639045,3,0.312422367
750,0.094843012,0.868959781,2,2,3,2,3.262981147,6.09E-06,0.771706384,0.985853192,1,1.029210613,2,0.401300527
751,0.058263284,0.857333778,1,3,3,1,3.318310427,1.62E-05,0.332655961,0.76632798,2,0.897911689,4,0.335332633
752,0.083543084,0.885313026,2,2,2,3,2.736504674,1.04E-05,0.791508988,0.995754494,2,1.194820786,2,0.529096509
753,0.096081517,0.900652623,2,3,2,2,3.270812647,8.34E-06,0.590873093,0.895436547,3,1.198894449,1,0.289831059
754,0.022571103,0.901708074,2,3,3,2,2.352577557,1.73E-05,0.656558663,0.928279331,1,1.200680874,3,0.545570259
755,0.036995586,0.896678522,3,3,2,1,3.460190738,1.28E-05,0.711560762,0.955780381,3,1.136676304,1,0.491107468
756,0.097968951,0.855413476,1,3,3,3,1.579149644,1.16E-05,0.467285621,0.83364281,3,1.000188163,2,0.475245241
757,0.034111485,0.918687186,2,3,3,2,2.673678651,6.50E-06,0.656558895,0.928279448,3,0.947341801,2,0.403594593
758,0.078734423,0.859537625,1,3,3,3,3.001627997,8.41E-06,0.376501659,0.788250829,2,1.12410315,1,0.521939028
759,0.035437853,0.84441435,2,3,2,2,1.751067987,5.93E-06,0.463377126,0.831688563,2,0.851062619,4,0.496585267
760,0.097311942,0.884840118,2,2,3,2,1.587253857,9.07E-06,0.216908576,0.708454288,3,1.119063722,3,0.379758935
761,0.059283169,0.879221239,2,1,2,2,3.028292706,1.30E-05,0.674674198,0.937337099,3,1.110910446,3,0.171542029
762,0.064160858,0.863148404,2,3,3,2,2.639031255,1.57E-05,0.280226129,0.740113065,2,1.092321691,4,0.36578314
763,0.046375872,0.912281185,2,3,3,2,2.01587772,1.63E-05,0.206383183,0.703191591,2,0.933151875,3,0.593241068
764,0.044315799,0.879563423,2,3,3,2,2.828605861,9.51E-06,0.715130963,0.957565481,1,1.008384762,2,0.646303113
765,0.096816658,0.863644119,2,2,2,2,2.576739513,8.96E-06,0.553205254,0.876602627,2,0.99113252,2,0.436069311
766,0.025020306,0.840911341,2,2,2,3,2.115785801,6.55E-06,0.300630104,0.750315052,1,0.75629454,2,0.373222098
767,0.033709114,0.885462589,2,3,3,2,3.406836607,5.70E-06,0.255007183,0.727503591,3,1.200445622,3,0.188660103
768,0.022197906,0.883195741,2,2,2,1,3.335319513,7.78E-06,0.49018561,0.845092805,2,1.176804988,2,0.313725003
769,0.081756974,0.882093735,2,2,3,2,2.265899971,8.20E-06,0.704043749,0.952021875,2,0.928515013,4,0.193093917
770,0.0515848,0.896693416,1,2,3,1,2.40013407,7.94E-06,0.326110941,0.763055471,3,0.986195087,2,0.281425525
771,0.024275471,0.887558701,1,3,3,2,3.245465062,1.30E-05,0.308143099,0.75407155,2,0.938324959,1,0.255752125
772,0.064727751,0.868536799,2,2,3,2,2.765272044,3.45E-06,0.376435277,0.788217639,2,1.248626589,1,0.624849845
773,0.051144117,0.876016422,1,3,3,1,2.43888713,7.66E-06,0.246453172,0.723226586,3,0.918651229,1,0.188608628
774,0.033598927,0.898629139,3,2,3,1,2.005880381,7.52E-06,0.378274401,0.789137201,3,1.01566632,2,0.516075481
775,0.084429135,0.848616757,1,2,2,1,3.226160078,1.78E-05,0.309533617,0.754766809,2,0.867246958,2,0.355170876
776,0.024104198,0.8658851,2,2,2,1,2.562450906,3.42E-05,0.472524733,0.836262366,2,1.090351202,2,0.664444185
777,0.074633484,0.87840391,3,2,3,2,2.34757757,1.15E-05,0.518874453,0.859437227,2,1.18104382,2,0.184232635
778,0.09144536,0.850700581,2,2,2,2,2.127145936,1.60E-05,0.342763571,0.771381786,2,1.221125289,1,0.541026674
779,0.039109534,0.87726116,2,3,3,2,1.624333031,1.29E-05,0.230205761,0.715102881,3,1.004186793,4,0.178690343
780,0.034992077,0.904121983,3,3,3,2,3.158614772,7.47E-06,0.684870515,0.942435258,0,1.216012782,1,0.195037084
781,0.084183961,0.85881064,3,3,3,2,3.116125875,1.42E-05,0.209360225,0.704680113,3,1.045498392,1,0.658815631
782,0.060959861,0.902442775,2,2,2,2,1.98116345,7.94E-06,0.775129022,0.987564511,1,0.818342598,2,0.415566555
783,0.071091941,0.85624241,2,3,3,2,1.742259326,2.57E-05,0.35386404,0.77693202,3,1.125078747,1,0.632548738
784,0.050726047,0.893828394,1,2,2,1,2.666945931,1.01E-05,0.383614442,0.791807221,2,1.114611084,2,0.630279028
785,0.098160666,0.885601696,2,2,3,1,2.369264695,8.68E-06,0.589305123,0.894652561,3,0.778560083,3,0.234756491
786,0.049401072,0.907533032,3,3,3,1,2.381481793,9.68E-06,0.443138508,0.821569254,3,1.170337979,4,0.524071257
787,0.08103382,0.876602555,3,3,3,3,3.021610894,3.41E-06,0.328751968,0.764375984,3,0.968341836,1,0.470777385
788,0.069144819,0.89217273,3,3,3,3,2.946173561,1.13E-05,0.425524965,0.812762483,0,1.144495152,1,0.560859375
789,0.044103855,0.841724576,2,3,2,2,2.520881188,1.30E-05,0.242897005,0.721448502,0,0.86836626,2,0.24250308
790,0.035548864,0.847976012,2,3,3,2,2.754365189,9.01E-06,0.400347619,0.80017381,2,1.020912163,4,0.240817537
791,0.040334825,0.848553622,1,2,2,1,2.322023099,9.40E-06,0.443638046,0.821819023,3,0.929913163,2,0.601998533
792,0.072785046,0.890361697,3,3,3,3,2.287107578,5.50E-06,0.643290005,0.921645002,3,0.945767865,2,0.524513556
793,0.078743271,0.886168296,2,3,3,2,3.373038147,1.34E-05,0.395150459,0.797575229,2,1.195305155,4,0.330065004
794,0.040352533,0.900752714,2,2,3,2,2.05585962,1.41E-05,0.207544239,0.703772119,3,0.933210621,4,0.226456823
795,0.051129376,0.848184376,2,3,3,3,2.137402055,2.81E-05,0.585798539,0.89289927,2,0.892157679,1,0.381873615
796,0.095711244,0.914579198,1,2,2,2,2.389124718,1.07E-05,0.707135728,0.953567864,1,0.970930912,2,0.253155753
797,0.069316076,0.890529207,2,2,3,3,2.785010508,2.01E-05,0.263759311,0.731879655,0,0.75569616,3,0.450442948
798,0.031251254,0.851052057,2,3,3,2,2.342241428,5.86E-06,0.75514279,0.977571395,3,1.102473477,1,0.244068965
799,0.061236688,0.901778954,3,3,2,2,3.31878682,1.47E-05,0.597130789,0.898565395,2,0.977136041,2,0.530810551
800,0.099243708,0.89118026,3,3,2,2,2.191446371,6.91E-06,0.529688497,0.864844248,1,0.870354073,1,0.255335395
801,0.023806726,0.909495906,3,2,3,2,2.775350068,6.89E-06,0.647680202,0.923840101,3,1.19155979,2,0.597329535
802,0.075232444,0.887480898,1,2,2,2,2.432847418,8.31E-06,0.598121832,0.899060916,2,0.830036879,2,0.534219365
803,0.098429299,0.863985098,1,3,3,2,3.327957281,1.41E-05,0.562084189,0.881042095,2,1.089096166,3,0.601933429
804,0.029732562,0.902270474,2,3,3,1,2.193992047,1.97E-05,0.66080962,0.93040481,3,1.239857709,1,0.659236948
805,0.049652208,0.860269751,1,2,3,2,2.761207713,1.84E-05,0.225922652,0.712961326,0,0.958399525,4,0.541464559
806,0.050190698,0.856138856,2,2,3,3,2.90405386,1.79E-05,0.566375587,0.883187793,1,1.147002108,3,0.624105089
807,0.075054615,0.902711781,3,2,2,2,2.586257583,7.35E-06,0.565650079,0.88282504,1,0.788992592,4,0.367443821
808,0.046266963,0.867899647,1,2,2,1,2.303506389,9.91E-06,0.255484844,0.727742422,0,0.879086673,2,0.179325072
809,0.085111336,0.917767457,2,3,3,2,2.450779159,8.94E-06,0.336897912,0.768448956,3,1.245210082,3,0.414769752
810,0.039201402,0.903183139,3,2,2,1,3.240521008,8.43E-06,0.737125991,0.968562996,1,1.215820421,2,0.543369113
811,0.021297305,0.875168463,1,3,3,2,1.879549645,1.17E-05,0.219150808,0.709575404,2,0.849968045,2,0.23619288
812,0.046726214,0.904074967,3,3,3,3,2.477084035,8.26E-06,0.377328581,0.788664291,2,0.76237542,1,0.306668754
813,0.099399041,0.8495602,2,3,3,2,2.442503149,6.12E-06,0.674453602,0.937226801,1,1.160523974,1,0.520590429
814,0.087906465,0.898177822,2,2,3,2,3.285448062,5.73E-06,0.624400898,0.912200449,2,0.86764043,2,0.240919503
815,0.055587351,0.865399254,1,3,3,3,2.419595559,7.76E-06,0.776901073,0.988450536,1,0.952029261,1,0.522175421
816,0.053263236,0.891423195,2,2,2,3,2.601014931,4.38E-06,0.200945658,0.700472829,0,1.053681061,2,0.451349327
817,0.052792188,0.846494671,3,3,3,2,2.587770976,1.85E-05,0.699228643,0.949614322,2,1.066748778,4,0.491124121
818,0.050990709,0.875067555,2,2,3,2,1.812884605,6.62E-06,0.525796475,0.862898237,2,1.159032528,3,0.648331367
819,0.078300672,0.880391781,2,3,3,2,1.565484237,9.26E-06,0.638593254,0.919296627,2,0.80155201,3,0.487257136
820,0.069519222,0.901397036,2,3,3,1,2.068686351,5.59E-06,0.306317295,0.753158648,2,0.758540229,1,0.185101921
821,0.078389372,0.913456738,1,3,3,2,2.38319476,6.96E-06,0.227834614,0.713917307,2,0.981942227,1,0.195847311
822,0.053697164,0.892186784,2,2,3,2,2.952980401,9.41E-06,0.73475906,0.96737953,1,0.966855218,2,0.194347134
823,0.034401704,0.89200204,3,3,3,2,1.90423844,1.65E-05,0.661993846,0.930996923,1,0.940320292,4,0.398861532
824,0.033342053,0.841519661,3,2,2,3,3.147650451,7.16E-06,0.481704935,0.840852468,2,0.905674799,2,0.358411919
825,0.089267311,0.850448997,3,3,3,1,2.158964412,6.39E-06,0.650585467,0.925292733,3,0.949378949,3,0.570900133
826,0.042824324,0.86644617,1,2,3,2,2.618215636,2.50E-05,0.520557719,0.86027886,2,1.148495054,3,0.486576038
827,0.079234793,0.859589186,1,3,3,1,2.634099266,8.87E-06,0.512956754,0.856478377,0,0.765546102,1,0.462490411
828,0.038725767,0.848889834,2,2,2,1,2.674836754,5.74E-06,0.752346948,0.976173474,0,0.845428447,2,0.298504704
829,0.054903986,0.875256803,2,3,3,2,3.0754001,8.52E-06,0.465486055,0.832743028,1,0.8606011,1,0.638743481
830,0.0408965,0.852905051,1,3,2,3,2.336495167,1.61E-05,0.38710148,0.79355074,3,0.874092867,2,0.649239134
831,0.054657417,0.900993307,1,2,3,1,2.874447438,7.30E-06,0.60256324,0.90128162,1,0.935227203,4,0.206388648
832,0.024769854,0.850830371,2,2,3,1,1.707209526,1.22E-05,0.594635714,0.897317857,0,0.869198265,2,0.189141877
833,0.052653992,0.914108843,3,3,3,2,2.387499728,5.60E-06,0.47504875,0.837524375,2,1.237786117,4,0.363426362
834,0.097340735,0.919755015,1,2,3,2,2.163112499,7.04E-06,0.329206244,0.764603122,2,0.983057705,2,0.539000474
835,0.028197208,0.919126019,2,3,3,2,2.871111505,5.74E-06,0.249111751,0.724555876,1,0.848877535,1,0.458988006
836,0.07006254,0.875964029,2,2,3,2,2.660825375,7.72E-06,0.34252972,0.77126486,2,1.058341164,2,0.661645079
837,0.04002011,0.844150773,1,2,3,2,2.288319235,4.27E-06,0.448306495,0.824153248,2,1.145079786,4,0.591884117
838,0.039564011,0.889347382,1,2,2,1,2.578214137,4.99E-06,0.567886631,0.883943316,2,0.85888243,2,0.636841589
839,0.051158808,0.85413167,1,3,2,2,1.616643817,1.21E-05,0.789949506,0.994974753,3,1.061781121,2,0.615369177
840,0.096671183,0.872492876,2,2,3,1,3.13176295,2.95E-06,0.62910523,0.914552615,2,1.005700475,1,0.272246205
841,0.099036635,0.910965038,1,2,3,1,2.56242463,2.80E-06,0.354897606,0.777448803,2,1.150781156,2,0.592661746
842,0.024570605,0.915036794,1,3,3,2,2.034565506,3.15E-06,0.767879948,0.983939974,3,1.239681397,1,0.447422189
843,0.067337349,0.883778427,1,1,3,2,1.572427026,9.93E-06,0.579982842,0.889991421,1,0.766800227,3,0.611544056
844,0.02518196,0.887923365,1,3,3,2,3.328876128,1.72E-05,0.521385575,0.860692788,1,1.08058433,4,0.220105125
845,0.086766531,0.894154323,2,3,2,2,2.12587734,5.94E-06,0.672474112,0.936237056,3,0.93354642,1,0.642934094
846,0.084668045,0.888187814,2,2,2,2,3.088221624,5.40E-06,0.350201958,0.775100979,3,1.038959854,2,0.169141821
847,0.073176471,0.859864786,1,2,3,2,3.428288524,7.94E-06,0.520394107,0.860197053,1,1.081333043,3,0.435851753
848,0.071776074,0.908270414,1,2,2,2,1.8265083,9.26E-06,0.499480773,0.849740386,3,1.244837288,4,0.619386909
849,0.057579972,0.886354837,2,2,2,2,3.432552055,8.10E-06,0.396009635,0.798004817,2,0.776235733,2,0.229755095
850,0.047981725,0.857147111,1,3,2,2,3.145806721,7.37E-06,0.261450494,0.730725247,0,1.16595032,4,0.586257175
851,0.050952343,0.879905871,2,3,3,2,1.739425717,6.20E-06,0.688091355,0.944045677,3,1.181024349,1,0.632161344
852,0.092381565,0.857870129,2,2,2,1,1.776961803,5.26E-06,0.23121073,0.715605365,3,1.152564994,2,0.654979483
853,0.072317613,0.858774067,2,2,3,2,2.058733699,5.10E-06,0.659929648,0.929964824,3,0.891034306,4,0.211528967
854,0.038004794,0.854588838,3,2,3,2,2.451789088,4.36E-06,0.51902113,0.859510565,1,0.962309619,4,0.255471941
855,0.079373694,0.919832549,3,3,3,1,2.657980374,6.52E-06,0.685535186,0.942767593,3,1.016048358,4,0.427664383
856,0.095796364,0.918041616,1,2,1,3,2.638128605,2.96E-06,0.337550568,0.768775284,0,0.771040347,4,0.544583175
857,0.051752669,0.864647142,3,2,3,1,2.603542806,9.17E-06,0.298930702,0.749465351,0,1.042503979,4,0.199168656
858,0.048038618,0.907019826,2,3,2,2,2.347814278,3.03E-06,0.679854373,0.939927187,0,0.990793812,4,0.484950477
859,0.035124486,0.866515852,1,2,3,1,1.920350093,8.13E-06,0.482688898,0.841344449,2,0.941610947,3,0.243483422
860,0.06447593,0.904716185,2,2,3,2,3.371710592,8.41E-06,0.595758927,0.897879463,0,1.107796141,2,0.50109565
861,0.06955303,0.866048862,1,3,3,1,3.12427031,5.58E-06,0.717013198,0.958506599,3,1.013197831,4,0.654475813
862,0.072068567,0.874942721,2,2,2,3,2.64349572,8.30E-06,0.313071383,0.756535691,2,1.154616435,2,0.206769217
863,0.091519083,0.896250384,2,3,2,2,1.591937472,1.32E-05,0.528338175,0.864169088,2,1.173420165,1,0.371105567
864,0.061539004,0.88591935,2,3,3,2,3.086106538,1.13E-05,0.346199294,0.773099647,3,1.010868876,3,0.275084362
865,0.079174516,0.903312187,3,3,2,1,3.122466339,1.12E-05,0.495982988,0.847991494,2,1.055777526,1,0.241472318
866,0.031501112,0.886759803,1,3,3,3,1.717572103,6.62E-06,0.654166803,0.927083402,1,0.960967214,2,0.401829154
867,0.069003602,0.883412286,2,3,3,2,3.098520629,5.72E-06,0.451404602,0.825702301,2,1.073592613,2,0.431655771
868,0.051717518,0.859103082,1,3,3,3,2.587613233,8.05E-06,0.406657466,0.803328733,1,0.817280346,1,0.193918538
869,0.020045568,0.874477152,2,3,2,2,2.444514587,8.39E-06,0.536705146,0.868352573,0,0.76266748,4,0.474278009
870,0.086044755,0.84330394,2,2,3,2,1.624649618,6.75E-06,0.528313801,0.864156901,1,1.222577373,3,0.461553361
871,0.02418608,0.857856506,2,1,2,2,2.141638864,3.67E-06,0.471883887,0.835941944,3,0.840028144,3,0.51841007
872,0.091310404,0.87966182,2,3,3,2,3.320240837,6.75E-06,0.607161178,0.903580589,0,0.850693752,4,0.238588077
873,0.074958266,0.894518255,2,3,3,2,2.224750021,3.35E-06,0.485649277,0.842824639,1,1.058641663,3,0.244064314
874,0.085585654,0.912793035,2,3,3,2,1.69880814,5.70E-06,0.601812302,0.900906151,0,1.084941238,2,0.53812534
875,0.087585557,0.89226719,2,2,2,2,3.365847321,9.21E-06,0.501164165,0.850582082,1,1.073240099,2,0.265710945
876,0.093108037,0.898754436,2,2,2,3,1.622739747,1.13E-05,0.639149908,0.919574954,2,0.9963022,2,0.380091372
877,0.037287081,0.919461069,2,3,3,2,1.665604766,4.47E-06,0.496954651,0.848477325,3,0.923380072,3,0.593659036
878,0.074232894,0.868848173,2,2,2,1,2.067346683,1.85E-05,0.228005268,0.714002634,2,1.000927188,2,0.572299418
